file,n_articles,citations_total
../data/raw/10594.jsonl.gz,13,261
../data/raw/10595.jsonl.gz,12,269
../data/raw/10596.jsonl.gz,13,316
../data/raw/10597.jsonl.gz,2,4
../data/raw/10598.jsonl.gz,1,0
../data/raw/10599.jsonl.gz,11,200
../data/raw/106.jsonl.gz,2,0
../data/raw/1060.jsonl.gz,0,0
../data/raw/10600.jsonl.gz,15,452
../data/raw/10601.jsonl.gz,20,318
../data/raw/10602.jsonl.gz,7,99
../data/raw/10603.jsonl.gz,16,322
../data/raw/10604.jsonl.gz,21,622
../data/raw/10605.jsonl.gz,3,22
../data/raw/10606.jsonl.gz,8,55
../data/raw/10607.jsonl.gz,17,186
../data/raw/10608.jsonl.gz,37,788
../data/raw/10609.jsonl.gz,27,626
../data/raw/1061.jsonl.gz,0,0
../data/raw/10610.jsonl.gz,17,314
../data/raw/10611.jsonl.gz,41,900
../data/raw/10612.jsonl.gz,8,256
../data/raw/10613.jsonl.gz,2,355
../data/raw/10614.jsonl.gz,1,10
../data/raw/10615.jsonl.gz,11,205
../data/raw/10616.jsonl.gz,37,2111
../data/raw/10617.jsonl.gz,0,0
../data/raw/10618.jsonl.gz,0,0
../data/raw/10619.jsonl.gz,0,0
../data/raw/1062.jsonl.gz,0,0
../data/raw/10620.jsonl.gz,0,0
../data/raw/10621.jsonl.gz,1,9
../data/raw/10622.jsonl.gz,10,125
../data/raw/10623.jsonl.gz,11,181
../data/raw/10624.jsonl.gz,14,414
../data/raw/10625.jsonl.gz,7,240
../data/raw/10626.jsonl.gz,0,0
../data/raw/10627.jsonl.gz,10,199
../data/raw/10628.jsonl.gz,9,356
../data/raw/10629.jsonl.gz,1,84
../data/raw/1063.jsonl.gz,0,0
../data/raw/10630.jsonl.gz,18,380
../data/raw/10631.jsonl.gz,3,8
../data/raw/10632.jsonl.gz,9,201
../data/raw/10633.jsonl.gz,4,46
../data/raw/10634.jsonl.gz,17,473
../data/raw/10635.jsonl.gz,20,406
../data/raw/10636.jsonl.gz,20,455
../data/raw/10637.jsonl.gz,19,629
../data/raw/10638.jsonl.gz,34,1223
../data/raw/10639.jsonl.gz,4,36
../data/raw/1064.jsonl.gz,0,0
../data/raw/10640.jsonl.gz,8,74
../data/raw/10641.jsonl.gz,24,1524
../data/raw/10642.jsonl.gz,3,12
../data/raw/10643.jsonl.gz,39,1266
../data/raw/10644.jsonl.gz,0,0
../data/raw/10645.jsonl.gz,1,35
../data/raw/10646.jsonl.gz,11,431
../data/raw/10647.jsonl.gz,19,1310
../data/raw/10648.jsonl.gz,12,256
../data/raw/10649.jsonl.gz,10,710
../data/raw/1065.jsonl.gz,0,0
../data/raw/10650.jsonl.gz,9,176
../data/raw/10651.jsonl.gz,2,30
../data/raw/10652.jsonl.gz,19,830
../data/raw/10653.jsonl.gz,35,884
../data/raw/10654.jsonl.gz,11,177
../data/raw/10655.jsonl.gz,1,0
../data/raw/10656.jsonl.gz,0,0
../data/raw/10657.jsonl.gz,2,65
../data/raw/10658.jsonl.gz,4,66
../data/raw/10659.jsonl.gz,1,10
../data/raw/1066.jsonl.gz,0,0
../data/raw/10660.jsonl.gz,8,118
../data/raw/10661.jsonl.gz,7,168
../data/raw/10662.jsonl.gz,19,683
../data/raw/10663.jsonl.gz,11,401
../data/raw/10664.jsonl.gz,8,227
../data/raw/10665.jsonl.gz,3,97
../data/raw/10666.jsonl.gz,21,700
../data/raw/10667.jsonl.gz,20,583
../data/raw/10668.jsonl.gz,1,0
../data/raw/10669.jsonl.gz,2,0
../data/raw/1067.jsonl.gz,0,0
../data/raw/10670.jsonl.gz,26,473
../data/raw/10671.jsonl.gz,0,0
../data/raw/10672.jsonl.gz,1,12
../data/raw/10673.jsonl.gz,0,0
../data/raw/10674.jsonl.gz,0,0
../data/raw/10675.jsonl.gz,0,0
../data/raw/10676.jsonl.gz,0,0
../data/raw/10677.jsonl.gz,0,0
../data/raw/10678.jsonl.gz,1,3
../data/raw/10679.jsonl.gz,0,0
../data/raw/1068.jsonl.gz,0,0
../data/raw/10680.jsonl.gz,0,0
../data/raw/10681.jsonl.gz,1,19
../data/raw/10682.jsonl.gz,0,0
../data/raw/10683.jsonl.gz,0,0
../data/raw/10684.jsonl.gz,18,813
../data/raw/10685.jsonl.gz,16,483
../data/raw/10686.jsonl.gz,11,745
../data/raw/10687.jsonl.gz,0,0
../data/raw/10688.jsonl.gz,0,0
../data/raw/10689.jsonl.gz,11,281
../data/raw/1069.jsonl.gz,0,0
../data/raw/10690.jsonl.gz,24,580
../data/raw/10691.jsonl.gz,27,1282
../data/raw/10692.jsonl.gz,18,476
../data/raw/10693.jsonl.gz,10,234
../data/raw/10694.jsonl.gz,26,673
../data/raw/10695.jsonl.gz,23,424
../data/raw/10696.jsonl.gz,13,411
../data/raw/10697.jsonl.gz,2,7
../data/raw/10698.jsonl.gz,9,730
../data/raw/10699.jsonl.gz,11,384
../data/raw/107.jsonl.gz,0,0
../data/raw/1070.jsonl.gz,0,0
../data/raw/10700.jsonl.gz,5,294
../data/raw/10701.jsonl.gz,3,54
../data/raw/10702.jsonl.gz,15,656
../data/raw/10703.jsonl.gz,32,1198
../data/raw/10704.jsonl.gz,14,754
../data/raw/10705.jsonl.gz,15,325
../data/raw/10706.jsonl.gz,0,0
../data/raw/10707.jsonl.gz,2,19
../data/raw/10708.jsonl.gz,2,46
../data/raw/10709.jsonl.gz,5,108
../data/raw/1071.jsonl.gz,0,0
../data/raw/10710.jsonl.gz,7,268
../data/raw/10711.jsonl.gz,5,256
../data/raw/10712.jsonl.gz,8,113
../data/raw/10713.jsonl.gz,3,31
../data/raw/10714.jsonl.gz,10,248
../data/raw/10715.jsonl.gz,6,96
../data/raw/10716.jsonl.gz,14,369
../data/raw/10717.jsonl.gz,2,42
../data/raw/10718.jsonl.gz,18,326
../data/raw/10719.jsonl.gz,2,22
../data/raw/1072.jsonl.gz,0,0
../data/raw/10720.jsonl.gz,11,146
../data/raw/10721.jsonl.gz,11,251
../data/raw/10722.jsonl.gz,72,2261
../data/raw/10723.jsonl.gz,2,40
../data/raw/10724.jsonl.gz,38,975
../data/raw/10725.jsonl.gz,26,1098
../data/raw/10726.jsonl.gz,26,780
../data/raw/10727.jsonl.gz,2,157
../data/raw/10728.jsonl.gz,0,0
../data/raw/10729.jsonl.gz,1,1
../data/raw/1073.jsonl.gz,0,0
../data/raw/10730.jsonl.gz,7,216
../data/raw/10731.jsonl.gz,7,201
../data/raw/10732.jsonl.gz,7,281
../data/raw/10733.jsonl.gz,2,46
../data/raw/10734.jsonl.gz,10,267
../data/raw/10735.jsonl.gz,8,278
../data/raw/10736.jsonl.gz,11,187
../data/raw/10737.jsonl.gz,11,158
../data/raw/10738.jsonl.gz,3,117
../data/raw/10739.jsonl.gz,13,172
../data/raw/1074.jsonl.gz,0,0
../data/raw/10740.jsonl.gz,17,263
../data/raw/10741.jsonl.gz,18,631
../data/raw/10742.jsonl.gz,6,36
../data/raw/10743.jsonl.gz,2,7
../data/raw/10744.jsonl.gz,8,193
../data/raw/10745.jsonl.gz,18,388
../data/raw/10746.jsonl.gz,10,216
../data/raw/10747.jsonl.gz,8,127
../data/raw/10748.jsonl.gz,2,0
../data/raw/10749.jsonl.gz,18,648
../data/raw/1075.jsonl.gz,0,0
../data/raw/10750.jsonl.gz,3,47
../data/raw/10751.jsonl.gz,3,158
../data/raw/10752.jsonl.gz,0,0
../data/raw/10753.jsonl.gz,0,0
../data/raw/10754.jsonl.gz,4,169
../data/raw/10755.jsonl.gz,0,0
../data/raw/10756.jsonl.gz,1,11
../data/raw/10757.jsonl.gz,0,0
../data/raw/10758.jsonl.gz,27,1137
../data/raw/10759.jsonl.gz,10,255
../data/raw/1076.jsonl.gz,0,0
../data/raw/10760.jsonl.gz,17,554
../data/raw/10761.jsonl.gz,15,578
../data/raw/10762.jsonl.gz,0,0
../data/raw/10763.jsonl.gz,3,28
../data/raw/10764.jsonl.gz,23,779
../data/raw/10765.jsonl.gz,12,600
../data/raw/10766.jsonl.gz,0,0
../data/raw/10767.jsonl.gz,1,25
../data/raw/10768.jsonl.gz,18,580
../data/raw/10769.jsonl.gz,17,468
../data/raw/1077.jsonl.gz,0,0
../data/raw/10770.jsonl.gz,0,0
../data/raw/10771.jsonl.gz,18,333
../data/raw/10772.jsonl.gz,1,0
../data/raw/10773.jsonl.gz,31,1305
../data/raw/10774.jsonl.gz,7,73
../data/raw/10775.jsonl.gz,38,955
../data/raw/10776.jsonl.gz,2,27
../data/raw/10777.jsonl.gz,3,1
../data/raw/10778.jsonl.gz,34,829
../data/raw/10779.jsonl.gz,5,22
../data/raw/1078.jsonl.gz,0,0
../data/raw/10780.jsonl.gz,2,14
../data/raw/10781.jsonl.gz,2,6
../data/raw/10782.jsonl.gz,1,24
../data/raw/10783.jsonl.gz,5,130
../data/raw/10784.jsonl.gz,10,239
../data/raw/10785.jsonl.gz,17,526
../data/raw/10786.jsonl.gz,7,290
../data/raw/10787.jsonl.gz,4,91
../data/raw/10788.jsonl.gz,1,21
../data/raw/10789.jsonl.gz,0,0
../data/raw/1079.jsonl.gz,0,0
../data/raw/10790.jsonl.gz,0,0
../data/raw/10791.jsonl.gz,1,22
../data/raw/10792.jsonl.gz,1,18
../data/raw/10793.jsonl.gz,4,118
../data/raw/10794.jsonl.gz,16,432
../data/raw/10795.jsonl.gz,15,270
../data/raw/10796.jsonl.gz,17,614
../data/raw/10797.jsonl.gz,29,715
../data/raw/10798.jsonl.gz,0,0
../data/raw/10799.jsonl.gz,8,187
../data/raw/108.jsonl.gz,1,0
../data/raw/1080.jsonl.gz,0,0
../data/raw/10800.jsonl.gz,10,282
../data/raw/10801.jsonl.gz,11,131
../data/raw/10802.jsonl.gz,9,368
../data/raw/10803.jsonl.gz,15,617
../data/raw/10804.jsonl.gz,30,583
../data/raw/10805.jsonl.gz,22,500
../data/raw/10806.jsonl.gz,20,610
../data/raw/10807.jsonl.gz,1,0
../data/raw/10808.jsonl.gz,30,953
../data/raw/10809.jsonl.gz,5,158
../data/raw/1081.jsonl.gz,0,0
../data/raw/10810.jsonl.gz,14,606
../data/raw/10811.jsonl.gz,29,603
../data/raw/10812.jsonl.gz,23,1328
../data/raw/10813.jsonl.gz,11,228
../data/raw/10814.jsonl.gz,12,373
../data/raw/10815.jsonl.gz,16,1322
../data/raw/10816.jsonl.gz,0,0
../data/raw/10817.jsonl.gz,12,323
../data/raw/10818.jsonl.gz,27,1051
../data/raw/10819.jsonl.gz,8,180
../data/raw/1082.jsonl.gz,0,0
../data/raw/10820.jsonl.gz,11,342
../data/raw/10821.jsonl.gz,2,74
../data/raw/10822.jsonl.gz,10,191
../data/raw/10823.jsonl.gz,0,0
../data/raw/10824.jsonl.gz,2,22
../data/raw/10825.jsonl.gz,2,21
../data/raw/10826.jsonl.gz,11,215
../data/raw/10827.jsonl.gz,18,456
../data/raw/10828.jsonl.gz,16,442
../data/raw/10829.jsonl.gz,14,224
../data/raw/1083.jsonl.gz,0,0
../data/raw/10830.jsonl.gz,29,853
../data/raw/10831.jsonl.gz,39,948
../data/raw/10832.jsonl.gz,11,620
../data/raw/10833.jsonl.gz,19,585
../data/raw/10834.jsonl.gz,14,269
../data/raw/10835.jsonl.gz,20,534
../data/raw/10836.jsonl.gz,8,174
../data/raw/10837.jsonl.gz,2,14
../data/raw/10838.jsonl.gz,13,420
../data/raw/10839.jsonl.gz,19,1082
../data/raw/1084.jsonl.gz,0,0
../data/raw/10840.jsonl.gz,26,1044
../data/raw/10841.jsonl.gz,17,280
../data/raw/10842.jsonl.gz,23,430
../data/raw/10843.jsonl.gz,16,443
../data/raw/10844.jsonl.gz,22,501
../data/raw/10845.jsonl.gz,20,750
../data/raw/10846.jsonl.gz,1,4
../data/raw/10847.jsonl.gz,5,69
../data/raw/10848.jsonl.gz,1,3
../data/raw/10849.jsonl.gz,10,292
../data/raw/1085.jsonl.gz,0,0
../data/raw/10850.jsonl.gz,11,266
../data/raw/10851.jsonl.gz,17,642
../data/raw/10852.jsonl.gz,14,346
../data/raw/10853.jsonl.gz,11,368
../data/raw/10854.jsonl.gz,8,215
../data/raw/10855.jsonl.gz,16,729
../data/raw/10856.jsonl.gz,20,354
../data/raw/10857.jsonl.gz,14,308
../data/raw/10858.jsonl.gz,27,1396
../data/raw/10859.jsonl.gz,1,9
../data/raw/1086.jsonl.gz,0,0
../data/raw/10860.jsonl.gz,14,332
../data/raw/10861.jsonl.gz,40,1326
../data/raw/10862.jsonl.gz,29,986
../data/raw/10863.jsonl.gz,30,1294
../data/raw/10864.jsonl.gz,10,108
../data/raw/10865.jsonl.gz,53,1270
../data/raw/10866.jsonl.gz,23,561
../data/raw/10867.jsonl.gz,16,728
../data/raw/10868.jsonl.gz,14,308
../data/raw/10869.jsonl.gz,10,384
../data/raw/1087.jsonl.gz,0,0
../data/raw/10870.jsonl.gz,3,66
../data/raw/10871.jsonl.gz,37,952
../data/raw/10872.jsonl.gz,15,386
../data/raw/10873.jsonl.gz,8,329
../data/raw/10874.jsonl.gz,3,22
../data/raw/10875.jsonl.gz,12,255
../data/raw/10876.jsonl.gz,18,416
../data/raw/10877.jsonl.gz,4,101
../data/raw/10878.jsonl.gz,1,8
../data/raw/10879.jsonl.gz,15,314
../data/raw/1088.jsonl.gz,0,0
../data/raw/10880.jsonl.gz,5,41
../data/raw/10881.jsonl.gz,22,846
../data/raw/10882.jsonl.gz,38,1136
../data/raw/10883.jsonl.gz,4,23
../data/raw/10884.jsonl.gz,7,94
../data/raw/10885.jsonl.gz,1,33
../data/raw/10886.jsonl.gz,1,44
../data/raw/10887.jsonl.gz,27,746
../data/raw/10888.jsonl.gz,27,936
../data/raw/10889.jsonl.gz,12,524
../data/raw/1089.jsonl.gz,0,0
../data/raw/10890.jsonl.gz,6,657
../data/raw/10891.jsonl.gz,1,7
../data/raw/10892.jsonl.gz,8,64
../data/raw/10893.jsonl.gz,15,406
../data/raw/10894.jsonl.gz,12,357
../data/raw/10895.jsonl.gz,7,160
../data/raw/10896.jsonl.gz,9,214
../data/raw/10897.jsonl.gz,1,3
../data/raw/10898.jsonl.gz,1,18
../data/raw/10899.jsonl.gz,12,356
../data/raw/109.jsonl.gz,0,0
../data/raw/1090.jsonl.gz,0,0
../data/raw/10900.jsonl.gz,14,260
../data/raw/10901.jsonl.gz,2,0
../data/raw/10902.jsonl.gz,7,137
../data/raw/10903.jsonl.gz,14,390
../data/raw/10904.jsonl.gz,20,1372
../data/raw/10905.jsonl.gz,2,13
../data/raw/10906.jsonl.gz,14,322
../data/raw/10907.jsonl.gz,0,0
../data/raw/10908.jsonl.gz,2,23
../data/raw/10909.jsonl.gz,27,976
../data/raw/1091.jsonl.gz,0,0
../data/raw/10910.jsonl.gz,32,1078
../data/raw/10911.jsonl.gz,11,328
../data/raw/10912.jsonl.gz,14,273
../data/raw/10913.jsonl.gz,0,0
../data/raw/10914.jsonl.gz,0,0
../data/raw/10915.jsonl.gz,0,0
../data/raw/10916.jsonl.gz,2,8
../data/raw/10917.jsonl.gz,3,6
../data/raw/10918.jsonl.gz,9,106
../data/raw/10919.jsonl.gz,20,606
../data/raw/1092.jsonl.gz,0,0
../data/raw/10920.jsonl.gz,3,13
../data/raw/10921.jsonl.gz,0,0
../data/raw/10922.jsonl.gz,6,75
../data/raw/10923.jsonl.gz,11,214
../data/raw/10924.jsonl.gz,12,349
../data/raw/10925.jsonl.gz,7,315
../data/raw/10926.jsonl.gz,19,397
../data/raw/10927.jsonl.gz,21,476
../data/raw/10928.jsonl.gz,25,364
../data/raw/10929.jsonl.gz,20,568
../data/raw/1093.jsonl.gz,0,0
../data/raw/10930.jsonl.gz,45,1910
../data/raw/10931.jsonl.gz,0,0
../data/raw/10932.jsonl.gz,32,505
../data/raw/10933.jsonl.gz,31,565
../data/raw/10934.jsonl.gz,12,469
../data/raw/10935.jsonl.gz,26,878
../data/raw/10936.jsonl.gz,1,277
../data/raw/10937.jsonl.gz,18,605
../data/raw/10938.jsonl.gz,12,338
../data/raw/10939.jsonl.gz,9,176
../data/raw/1094.jsonl.gz,0,0
../data/raw/10940.jsonl.gz,2,37
../data/raw/10941.jsonl.gz,3,79
../data/raw/10942.jsonl.gz,2,22
../data/raw/10943.jsonl.gz,10,544
../data/raw/10944.jsonl.gz,9,266
../data/raw/10945.jsonl.gz,19,528
../data/raw/10946.jsonl.gz,19,522
../data/raw/10947.jsonl.gz,8,226
../data/raw/10948.jsonl.gz,17,368
../data/raw/10949.jsonl.gz,3,37
../data/raw/1095.jsonl.gz,0,0
../data/raw/10950.jsonl.gz,14,1668
../data/raw/10951.jsonl.gz,17,400
../data/raw/10952.jsonl.gz,2,62
../data/raw/10953.jsonl.gz,7,374
../data/raw/10954.jsonl.gz,15,557
../data/raw/10955.jsonl.gz,2,44
../data/raw/10956.jsonl.gz,2,49
../data/raw/10957.jsonl.gz,4,36
../data/raw/10958.jsonl.gz,13,281
../data/raw/10959.jsonl.gz,33,927
../data/raw/1096.jsonl.gz,0,0
../data/raw/10960.jsonl.gz,20,446
../data/raw/10961.jsonl.gz,18,677
../data/raw/10962.jsonl.gz,12,303
../data/raw/10963.jsonl.gz,1,0
../data/raw/10964.jsonl.gz,28,997
../data/raw/10965.jsonl.gz,22,560
../data/raw/10966.jsonl.gz,18,298
../data/raw/10967.jsonl.gz,55,2809
../data/raw/10968.jsonl.gz,36,1109
../data/raw/10969.jsonl.gz,10,98
../data/raw/1097.jsonl.gz,0,0
../data/raw/10970.jsonl.gz,8,109
../data/raw/10971.jsonl.gz,23,395
../data/raw/10972.jsonl.gz,31,826
../data/raw/10973.jsonl.gz,11,166
../data/raw/10974.jsonl.gz,10,331
../data/raw/10975.jsonl.gz,6,128
../data/raw/10976.jsonl.gz,12,422
../data/raw/10977.jsonl.gz,3,9
../data/raw/10978.jsonl.gz,11,212
../data/raw/10979.jsonl.gz,8,464
../data/raw/1098.jsonl.gz,0,0
../data/raw/10980.jsonl.gz,5,255
../data/raw/10981.jsonl.gz,5,115
../data/raw/10982.jsonl.gz,0,0
../data/raw/10983.jsonl.gz,5,106
../data/raw/10984.jsonl.gz,1,62
../data/raw/10985.jsonl.gz,11,360
../data/raw/10986.jsonl.gz,6,121
../data/raw/10987.jsonl.gz,1,19
../data/raw/10988.jsonl.gz,12,410
../data/raw/10989.jsonl.gz,10,302
../data/raw/1099.jsonl.gz,0,0
../data/raw/10990.jsonl.gz,16,386
../data/raw/10991.jsonl.gz,7,367
../data/raw/10992.jsonl.gz,1,5
../data/raw/10993.jsonl.gz,12,328
../data/raw/10994.jsonl.gz,0,0
../data/raw/10995.jsonl.gz,2,1
../data/raw/10996.jsonl.gz,0,0
../data/raw/10997.jsonl.gz,0,0
../data/raw/10998.jsonl.gz,2,44
../data/raw/10999.jsonl.gz,14,454
../data/raw/11.jsonl.gz,1,0
../data/raw/110.jsonl.gz,0,0
../data/raw/1100.jsonl.gz,0,0
../data/raw/11000.jsonl.gz,8,168
../data/raw/11001.jsonl.gz,7,198
../data/raw/11002.jsonl.gz,3,102
../data/raw/11003.jsonl.gz,6,238
../data/raw/11004.jsonl.gz,9,268
../data/raw/11005.jsonl.gz,10,688
../data/raw/11006.jsonl.gz,9,159
../data/raw/11007.jsonl.gz,4,23
../data/raw/11008.jsonl.gz,9,188
../data/raw/11009.jsonl.gz,8,322
../data/raw/1101.jsonl.gz,0,0
../data/raw/11010.jsonl.gz,7,136
../data/raw/11011.jsonl.gz,1,5
../data/raw/11012.jsonl.gz,9,138
../data/raw/11013.jsonl.gz,10,187
../data/raw/11014.jsonl.gz,10,292
../data/raw/11015.jsonl.gz,4,39
../data/raw/11016.jsonl.gz,2,24
../data/raw/11017.jsonl.gz,5,72
../data/raw/11018.jsonl.gz,1,0
../data/raw/11019.jsonl.gz,4,24
../data/raw/1102.jsonl.gz,0,0
../data/raw/11020.jsonl.gz,0,0
../data/raw/11021.jsonl.gz,1,8
../data/raw/11022.jsonl.gz,9,389
../data/raw/11023.jsonl.gz,2,2
../data/raw/11024.jsonl.gz,19,566
../data/raw/11025.jsonl.gz,1,0
../data/raw/11026.jsonl.gz,25,867
../data/raw/11027.jsonl.gz,13,328
../data/raw/11028.jsonl.gz,0,0
../data/raw/11029.jsonl.gz,4,124
../data/raw/1103.jsonl.gz,0,0
../data/raw/11030.jsonl.gz,0,0
../data/raw/11031.jsonl.gz,0,0
../data/raw/11032.jsonl.gz,8,259
../data/raw/11033.jsonl.gz,21,794
../data/raw/11034.jsonl.gz,4,51
../data/raw/11035.jsonl.gz,20,293
../data/raw/11036.jsonl.gz,6,126
../data/raw/11037.jsonl.gz,12,120
../data/raw/11038.jsonl.gz,4,286
../data/raw/11039.jsonl.gz,1,2
../data/raw/1104.jsonl.gz,0,0
../data/raw/11040.jsonl.gz,5,104
../data/raw/11041.jsonl.gz,10,246
../data/raw/11042.jsonl.gz,5,50
../data/raw/11043.jsonl.gz,8,204
../data/raw/11044.jsonl.gz,10,390
../data/raw/11045.jsonl.gz,14,377
../data/raw/11046.jsonl.gz,7,108
../data/raw/11047.jsonl.gz,7,126
../data/raw/11048.jsonl.gz,13,356
../data/raw/11049.jsonl.gz,0,0
../data/raw/1105.jsonl.gz,0,0
../data/raw/11050.jsonl.gz,0,0
../data/raw/11051.jsonl.gz,11,387
../data/raw/11052.jsonl.gz,1,8
../data/raw/11053.jsonl.gz,7,610
../data/raw/11054.jsonl.gz,1,6
../data/raw/11055.jsonl.gz,0,0
../data/raw/11056.jsonl.gz,0,0
../data/raw/11057.jsonl.gz,0,0
../data/raw/11058.jsonl.gz,3,77
../data/raw/11059.jsonl.gz,5,110
../data/raw/1106.jsonl.gz,0,0
../data/raw/11060.jsonl.gz,0,0
../data/raw/11061.jsonl.gz,0,0
../data/raw/11062.jsonl.gz,12,388
../data/raw/11063.jsonl.gz,0,0
../data/raw/11064.jsonl.gz,6,192
../data/raw/11065.jsonl.gz,17,439
../data/raw/11066.jsonl.gz,11,534
../data/raw/11067.jsonl.gz,14,242
../data/raw/11068.jsonl.gz,0,0
../data/raw/11069.jsonl.gz,2,44
../data/raw/1107.jsonl.gz,0,0
../data/raw/11070.jsonl.gz,1,18
../data/raw/11071.jsonl.gz,0,0
../data/raw/11072.jsonl.gz,0,0
../data/raw/11073.jsonl.gz,8,290
../data/raw/11074.jsonl.gz,50,1768
../data/raw/11075.jsonl.gz,0,0
../data/raw/11076.jsonl.gz,2,11
../data/raw/11077.jsonl.gz,0,0
../data/raw/11078.jsonl.gz,0,0
../data/raw/11079.jsonl.gz,20,1638
../data/raw/1108.jsonl.gz,0,0
../data/raw/11080.jsonl.gz,11,278
../data/raw/11081.jsonl.gz,1,0
../data/raw/11082.jsonl.gz,2,10
../data/raw/11083.jsonl.gz,0,0
../data/raw/11084.jsonl.gz,0,0
../data/raw/11085.jsonl.gz,0,0
../data/raw/11086.jsonl.gz,3,60
../data/raw/11087.jsonl.gz,21,773
../data/raw/11088.jsonl.gz,3,51
../data/raw/11089.jsonl.gz,2,13
../data/raw/1109.jsonl.gz,0,0
../data/raw/11090.jsonl.gz,7,26
../data/raw/11091.jsonl.gz,25,775
../data/raw/11092.jsonl.gz,21,585
../data/raw/11093.jsonl.gz,11,70
../data/raw/11094.jsonl.gz,9,350
../data/raw/11095.jsonl.gz,23,684
../data/raw/11096.jsonl.gz,3,109
../data/raw/11097.jsonl.gz,1,37
../data/raw/11098.jsonl.gz,2,26
../data/raw/11099.jsonl.gz,0,0
../data/raw/111.jsonl.gz,0,0
../data/raw/1110.jsonl.gz,0,0
../data/raw/11100.jsonl.gz,1,0
../data/raw/11101.jsonl.gz,23,411
../data/raw/11102.jsonl.gz,20,425
../data/raw/11103.jsonl.gz,41,1319
../data/raw/11104.jsonl.gz,7,76
../data/raw/11105.jsonl.gz,21,868
../data/raw/11106.jsonl.gz,23,650
../data/raw/11107.jsonl.gz,14,307
../data/raw/11108.jsonl.gz,27,993
../data/raw/11109.jsonl.gz,22,867
../data/raw/1111.jsonl.gz,0,0
../data/raw/11110.jsonl.gz,5,94
../data/raw/11111.jsonl.gz,1,0
../data/raw/11112.jsonl.gz,3,11
../data/raw/11113.jsonl.gz,1,12
../data/raw/11114.jsonl.gz,2,45
../data/raw/11115.jsonl.gz,1,10
../data/raw/11116.jsonl.gz,10,318
../data/raw/11117.jsonl.gz,21,1377
../data/raw/11118.jsonl.gz,19,642
../data/raw/11119.jsonl.gz,7,204
../data/raw/1112.jsonl.gz,0,0
../data/raw/11120.jsonl.gz,1,6
../data/raw/11121.jsonl.gz,3,35
../data/raw/11122.jsonl.gz,1,9
../data/raw/11123.jsonl.gz,0,0
../data/raw/11124.jsonl.gz,3,38
../data/raw/11125.jsonl.gz,10,377
../data/raw/11126.jsonl.gz,7,150
../data/raw/11127.jsonl.gz,3,123
../data/raw/11128.jsonl.gz,9,179
../data/raw/11129.jsonl.gz,12,550
../data/raw/1113.jsonl.gz,0,0
../data/raw/11130.jsonl.gz,15,317
../data/raw/11131.jsonl.gz,22,612
../data/raw/11132.jsonl.gz,20,824
../data/raw/11133.jsonl.gz,3,66
../data/raw/11134.jsonl.gz,16,266
../data/raw/11135.jsonl.gz,14,898
../data/raw/11136.jsonl.gz,42,1104
../data/raw/11137.jsonl.gz,37,951
../data/raw/11138.jsonl.gz,21,654
../data/raw/11139.jsonl.gz,10,62
../data/raw/1114.jsonl.gz,0,0
../data/raw/11140.jsonl.gz,20,729
../data/raw/11141.jsonl.gz,3,38
../data/raw/11142.jsonl.gz,10,317
../data/raw/11143.jsonl.gz,4,294
../data/raw/11144.jsonl.gz,28,756
../data/raw/11145.jsonl.gz,18,537
../data/raw/11146.jsonl.gz,12,179
../data/raw/11147.jsonl.gz,25,783
../data/raw/11148.jsonl.gz,17,366
../data/raw/11149.jsonl.gz,3,50
../data/raw/1115.jsonl.gz,0,0
../data/raw/11150.jsonl.gz,18,1376
../data/raw/11151.jsonl.gz,10,739
../data/raw/11152.jsonl.gz,10,195
../data/raw/11153.jsonl.gz,3,8
../data/raw/11154.jsonl.gz,6,292
../data/raw/11155.jsonl.gz,2,43
../data/raw/11156.jsonl.gz,20,866
../data/raw/11157.jsonl.gz,30,753
../data/raw/11158.jsonl.gz,9,338
../data/raw/11159.jsonl.gz,6,209
../data/raw/1116.jsonl.gz,0,0
../data/raw/11160.jsonl.gz,13,240
../data/raw/11161.jsonl.gz,21,686
../data/raw/11162.jsonl.gz,12,401
../data/raw/11163.jsonl.gz,19,522
../data/raw/11164.jsonl.gz,1,19
../data/raw/11165.jsonl.gz,9,278
../data/raw/11166.jsonl.gz,12,342
../data/raw/11167.jsonl.gz,6,157
../data/raw/11168.jsonl.gz,17,382
../data/raw/11169.jsonl.gz,0,0
../data/raw/1117.jsonl.gz,0,0
../data/raw/11170.jsonl.gz,0,0
../data/raw/11171.jsonl.gz,22,778
../data/raw/11172.jsonl.gz,8,79
../data/raw/11173.jsonl.gz,3,94
../data/raw/11174.jsonl.gz,19,516
../data/raw/11175.jsonl.gz,14,817
../data/raw/11176.jsonl.gz,18,413
../data/raw/11177.jsonl.gz,8,137
../data/raw/11178.jsonl.gz,9,171
../data/raw/11179.jsonl.gz,2,34
../data/raw/1118.jsonl.gz,0,0
../data/raw/11180.jsonl.gz,5,27
../data/raw/11181.jsonl.gz,10,141
../data/raw/11182.jsonl.gz,13,395
../data/raw/11183.jsonl.gz,18,449
../data/raw/11184.jsonl.gz,15,263
../data/raw/11185.jsonl.gz,21,496
../data/raw/11186.jsonl.gz,12,548
../data/raw/11187.jsonl.gz,22,767
../data/raw/11188.jsonl.gz,1,35
../data/raw/11189.jsonl.gz,3,15
../data/raw/1119.jsonl.gz,0,0
../data/raw/11190.jsonl.gz,15,390
